Dataset,Number_Of_Candidates,Number_of_voters,Max_Ballot_length,Preferred_winner,Upper_Bound,heuristicV1_margin,Our_margin,Blom_margin,heuristicV1_runtime,Our_runtime,Blom_runtime,Margin_Blom=Ours,Upper_bound_correct,HeuristicV1_equl_margin,Our_number_LPS,Blom_number_LPS,Our_number_node_explored,Blom_number_node_explored,Our_blom_lb_calls,Blom_Leaf_node_explored
adressa=4_ballot=4,4,7,4,midtjylland,0,0,0,0.0,5.909999999964555e-05,9.229999999860183e-05,0.02887830000000058,1,1,1,0,8,1,9,0,1
adressa=4_ballot=4,4,7,4,noord-holland,0,0,0,0.0,5.3100000000583236e-05,0.00011199999999966792,0.016976500000000172,1,1,1,0,8,1,9,0,1
adressa=4_ballot=4,4,7,4,phrae,7,7,4.0,4.0,3.0200000001201488e-05,0.02718299999999907,0.020453099999999225,1,1,0,6,6,7,7,5,1
adressa=4_ballot=4,4,7,4,buckinghamshire,0,0,0,0.0,3.899999999923409e-05,0.0001192999999997113,0.02487430000000046,1,1,1,0,8,1,9,0,1
adressa=4_ballot=4,4,7,4,lima,0,0,0,0.0,2.9500000000126647e-05,7.80999999996368e-05,0.02000259999999976,1,1,1,0,8,1,9,0,1
adressa=4_ballot=4,4,7,4,australian capital territory,7,7,4.0,4.0,3.129999999984534e-05,0.015084899999999735,0.027021100000000686,1,1,0,6,6,7,7,5,1
adressa=4_ballot=4,4,7,4,lisboa,0,0,0,0.0,7.040000000024804e-05,9.179999999986421e-05,0.01899440000000041,1,1,1,0,8,1,9,0,1
adressa=4_ballot=4,4,7,4,ha noi,7,7,4.0,4.0,4.76999999996508e-05,0.0249258999999995,0.017440999999999818,1,1,0,6,6,7,7,5,1
adressa=4_ballot=4,4,7,4,cebu,0,0,0,0.0,5.160000000081766e-05,0.00011310000000008813,0.020522200000000268,1,1,1,0,8,1,9,0,1
adressa=4_ballot=4,4,7,4,tarlac,7,7,4.0,4.0,4.329999999974632e-05,0.017530200000001273,0.017114100000000576,1,1,0,6,6,7,7,5,1
adressa=4_ballot=4,4,7,4,pattaya,7,7,4.0,4.0,3.3699999999470265e-05,0.016923199999999028,0.025918100000000166,1,1,0,6,6,7,7,5,1
adressa=4_ballot=4,4,7,4,colorado,7,7,4.0,4.0,5.400000000044258e-05,0.016864599999999896,0.017556000000000793,1,1,0,6,6,7,7,5,1
adressa=4_ballot=4,4,7,4,selangor,0,0,0,0.0,5.139999999848044e-05,0.00014420000000114896,0.018589399999999756,1,1,1,0,8,1,9,0,1
adressa=4_ballot=4,4,7,4,new south wales,0,0,0,0.0,2.430000000153143e-05,5.7500000000487717e-05,0.0322963000000005,1,1,1,0,8,1,9,0,1
adressa=4_ballot=4,4,7,4,chon buri,7,7,4.0,4.0,7.379999999912457e-05,0.013192500000000607,0.01767659999999971,1,1,0,6,6,7,7,5,1
